Cuvant: ~If~; Parti-Intrari: ~interjectie/prepozitie/conjunctie-469~
Cuvant: ~reference~; Parti-Intrari: ~substantiv-40~
Cuvant: ~constant~; Parti-Intrari: ~adjectiv-31#substantiv-5~
Cuvant: ~pressure~; Parti-Intrari: ~substantiv-113#verb-1~
Cuvant: ~specialized~; Parti-Intrari: ~verb-9~
Cuvant: ~nature~; Parti-Intrari: ~substantiv-86~
Cuvant: ~adequate~; Parti-Intrari: ~adjectiv-32~
Cuvant: ~satisfy~; Parti-Intrari: ~verb-9~
Cuvant: ~everyday~; Parti-Intrari: ~adjectiv-9~
Cuvant: ~afford~; Parti-Intrari: ~verb-25~
Cuvant: ~materials~; Parti-Intrari: ~substantiv-41~
Cuvant: ~Hempstead~; Parti-Intrari: ~substantiv-3~
Cuvant: ~remainder~; Parti-Intrari: ~substantiv-11~
Cuvant: ~divided~; Parti-Intrari: ~verb-25~
Cuvant: ~centers~; Parti-Intrari: ~substantiv-19#verb-5~
Cuvant: ~Basic~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~tools~; Parti-Intrari: ~substantiv-24~
Cuvant: ~backbone~; Parti-Intrari: ~substantiv-3~
Cuvant: ~specialization~; Parti-Intrari: ~substantiv-9~
Cuvant: ~science~; Parti-Intrari: ~substantiv-47~
Cuvant: ~weakness~; Parti-Intrari: ~substantiv-15~
Cuvant: ~microfilm~; Parti-Intrari: ~substantiv-2~
Cuvant: ~file~; Parti-Intrari: ~substantiv-35#verb-18~
Cuvant: ~Times~; Parti-Intrari: ~substantiv-26~
Cuvant: ~founding~; Parti-Intrari: ~verb-5#substantiv-1~
Cuvant: ~bound~; Parti-Intrari: ~verb-20#substantiv-3~
Cuvant: ~periodicals~; Parti-Intrari: ~substantiv-3~
Cuvant: ~entire~; Parti-Intrari: ~adjectiv-80~
Cuvant: ~interlibrary~; Parti-Intrari: ~adjectiv-2~
Cuvant: ~loans~; Parti-Intrari: ~substantiv-5~
Cuvant: ~connected~; Parti-Intrari: ~verb-19~
Cuvant: ~teletype~; Parti-Intrari: ~substantiv-2~
Cuvant: ~carried~; Parti-Intrari: ~verb-38~
Cuvant: ~truck~; Parti-Intrari: ~substantiv-42#verb-1~
Cuvant: ~canvas~; Parti-Intrari: ~substantiv-11~
Cuvant: ~bags~; Parti-Intrari: ~substantiv-8~
Cuvant: ~chosen~; Parti-Intrari: ~verb-37~
Cuvant: ~demonstrated~; Parti-Intrari: ~verb-9~
Cuvant: ~build~; Parti-Intrari: ~verb-59#substantiv-2~
Cuvant: ~East~; Parti-Intrari: ~adjectiv-59#adverb-25~
Cuvant: ~philosophy~; Parti-Intrari: ~substantiv-29~
Cuvant: ~psychology~; Parti-Intrari: ~substantiv-9~
Cuvant: ~religion~; Parti-Intrari: ~substantiv-35~
Cuvant: ~Freeport~; Parti-Intrari: ~substantiv-1~
Cuvant: ~social~; Parti-Intrari: ~adjectiv-172#substantiv-1~
Cuvant: ~pure~; Parti-Intrari: ~adjectiv-21~
Cuvant: ~language~; Parti-Intrari: ~substantiv-50~
Cuvant: ~biography~; Parti-Intrari: ~substantiv-6~
Cuvant: ~centered~; Parti-Intrari: ~verb-3~
Cuvant: ~Levittown~; Parti-Intrari: ~substantiv-1~
Cuvant: ~applied~; Parti-Intrari: ~verb-36~
Cuvant: ~literature~; Parti-Intrari: ~substantiv-47~
Cuvant: ~Hewlett-Woodmere~; Parti-Intrari: ~substantiv-1~
Cuvant: ~repository~; Parti-Intrari: ~substantiv-4~
Cuvant: ~music~; Parti-Intrari: ~substantiv-118~
Cuvant: ~languages~; Parti-Intrari: ~substantiv-22~
Cuvant: ~consultant~; Parti-Intrari: ~substantiv-5~
Cuvant: ~strengthen~; Parti-Intrari: ~verb-10~
Cuvant: ~cooperation~; Parti-Intrari: ~substantiv-24~
Cuvant: ~wholly~; Parti-Intrari: ~adjectiv-6#adjectiv-6~
Cuvant: ~lending~; Parti-Intrari: ~verb-2~
Cuvant: ~quarter-century~; Parti-Intrari: ~substantiv-2~
Cuvant: ~enables~; Parti-Intrari: ~verb-7~
Cuvant: ~process~; Parti-Intrari: ~substantiv-84#verb-1~
Cuvant: ~comprehensive~; Parti-Intrari: ~adjectiv-14~
Cuvant: ~saves~; Parti-Intrari: ~verb-4~
Cuvant: ~buys~; Parti-Intrari: ~verb-7~
Cuvant: ~bulk~; Parti-Intrari: ~substantiv-9~
Cuvant: ~discounts~; Parti-Intrari: ~substantiv-2~
Cuvant: ~passes~; Parti-Intrari: ~substantiv-7#verb-5~
Cuvant: ~savings~; Parti-Intrari: ~substantiv-16~
Cuvant: ~Further~; Parti-Intrari: ~adverb-12#adjectiv-4~
Cuvant: ~saved~; Parti-Intrari: ~verb-24~
Cuvant: ~bookkeeping~; Parti-Intrari: ~substantiv-5~
Cuvant: ~billing~; Parti-Intrari: ~substantiv-3~
Cuvant: ~Books~; Parti-Intrari: ~substantiv-1~
Cuvant: ~resource~; Parti-Intrari: ~substantiv-3~
Cuvant: ~Schools~; Parti-Intrari: ~substantiv-1~
Cuvant: ~film~; Parti-Intrari: ~substantiv-39#verb-1~
Cuvant: ~documentary~; Parti-Intrari: ~substantiv-3#adjectiv-1~
Cuvant: ~experimental~; Parti-Intrari: ~adjectiv-12~
Cuvant: ~films~; Parti-Intrari: ~substantiv-12~
Cuvant: ~sponsor~; Parti-Intrari: ~substantiv-7#verb-4~
Cuvant: ~programs~; Parti-Intrari: ~substantiv-67~
Cuvant: ~communities~; Parti-Intrari: ~substantiv-19~
Cuvant: ~catalogue~; Parti-Intrari: ~substantiv-8~
Cuvant: ~lists~; Parti-Intrari: ~substantiv-24#verb-4~
Cuvant: ~borrowed~; Parti-Intrari: ~verb-4~
Cuvant: ~separately~; Parti-Intrari: ~adverb-6~
Cuvant: ~adults~; Parti-Intrari: ~substantiv-12~
Cuvant: ~classics~; Parti-Intrari: ~substantiv-7~
Cuvant: ~cut~; Parti-Intrari: ~verb-48#substantiv-10~
Cuvant: ~Nanook~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Emperor's~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Nightingale~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Red~; Parti-Intrari: ~adjectiv-24#substantiv-1~
Cuvant: ~Balloon~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Workshops~; Parti-Intrari: ~substantiv-1~
Cuvant: ~system's~; Parti-Intrari: ~substantiv-2~
Cuvant: ~staffs~; Parti-Intrari: ~substantiv-6~
Cuvant: ~teaching~; Parti-Intrari: ~verb-32#substantiv-6~
Cuvant: ~understands~; Parti-Intrari: ~verb-4~
Cuvant: ~responsibilities~; Parti-Intrari: ~substantiv-15~
Cuvant: ~children's~; Parti-Intrari: ~substantiv-9~
Cuvant: ~conducts~; Parti-Intrari: ~verb-3#substantiv-1~
Cuvant: ~guidance~; Parti-Intrari: ~substantiv-16~
Cuvant: ~well-planned~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~activities~; Parti-Intrari: ~substantiv-62~
Cuvant: ~cooperating~; Parti-Intrari: ~verb-5~
Cuvant: ~conferences~; Parti-Intrari: ~substantiv-10~
Cuvant: ~workshops~; Parti-Intrari: ~substantiv-5~
Cuvant: ~frequent~; Parti-Intrari: ~adjectiv-15~
Cuvant: ~visits~; Parti-Intrari: ~substantiv-7#verb-1~
Cuvant: ~juvenile~; Parti-Intrari: ~substantiv-5#substantiv-5~
Cuvant: ~book-review~; Parti-Intrari: ~substantiv-1~
Cuvant: ~book-selection~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Sample~; Parti-Intrari: ~substantiv-1~
Cuvant: ~copies~; Parti-Intrari: ~substantiv-14~
Cuvant: ~display~; Parti-Intrari: ~substantiv-14#verb-8~
Cuvant: ~evaluate~; Parti-Intrari: ~verb-5~
Cuvant: ~workshop~; Parti-Intrari: ~substantiv-11~
Cuvant: ~Story~; Parti-Intrari: ~substantiv-1~
Cuvant: ~pre-school~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~agencies~; Parti-Intrari: ~substantiv-38~
Cuvant: ~reading~; Parti-Intrari: ~verb-45#substantiv-36~
Cuvant: ~province~; Parti-Intrari: ~substantiv-10~
Cuvant: ~increasingly~; Parti-Intrari: ~adverb-13#adjectiv-11~
Cuvant: ~threatening~; Parti-Intrari: ~verb-11#adjectiv-1~
Cuvant: ~boundaries~; Parti-Intrari: ~substantiv-11~
Cuvant: ~loan~; Parti-Intrari: ~substantiv-16~
Cuvant: ~seeks~; Parti-Intrari: ~verb-3~
Cuvant: ~grassroots~; Parti-Intrari: ~substantiv-1~
Cuvant: ~quality~; Parti-Intrari: ~substantiv-65~
Cuvant: ~prepares~; Parti-Intrari: ~verb-4~
Cuvant: ~displays~; Parti-Intrari: ~substantiv-6#verb-4~
Cuvant: ~posters~; Parti-Intrari: ~substantiv-1~
Cuvant: ~booklists~; Parti-Intrari: ~substantiv-1~
Cuvant: ~brochures~; Parti-Intrari: ~substantiv-2~
Cuvant: ~promotional~; Parti-Intrari: ~adjectiv-5~
Cuvant: ~material~; Parti-Intrari: ~substantiv-100#adjectiv-3~
Cuvant: ~publishes~; Parti-Intrari: ~verb-2~
Cuvant: ~Sum~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Substance~; Parti-Intrari: ~substantiv-2~
Cuvant: ~monthly~; Parti-Intrari: ~adjectiv-13#adverb-1~
Cuvant: ~newsletter~; Parti-Intrari: ~substantiv-3~
Cuvant: ~trustees~; Parti-Intrari: ~substantiv-6~
Cuvant: ~governed~; Parti-Intrari: ~verb-13~
Cuvant: ~geographically~; Parti-Intrari: ~adverb-3~
Cuvant: ~long-range~; Parti-Intrari: ~substantiv-23~
Cuvant: ~objective~; Parti-Intrari: ~substantiv-16#adjectiv-15~
Cuvant: ~bear~; Parti-Intrari: ~verb-30#substantiv-10~
Cuvant: ~Librarians~; Parti-Intrari: ~substantiv-1~
Cuvant: ~patient~; Parti-Intrari: ~substantiv-49#adjectiv-7~
Cuvant: ~breed~; Parti-Intrari: ~substantiv-7#verb-1~
Cuvant: ~borne~; Parti-Intrari: ~verb-5~
Cuvant: ~multiplying~; Parti-Intrari: ~verb-6~
Cuvant: ~newcomers~; Parti-Intrari: ~substantiv-3~
Cuvant: ~maligned~; Parti-Intrari: ~verb-1~
Cuvant: ~Americans~; Parti-Intrari: ~substantiv-67~
Cuvant: ~teen-agers~; Parti-Intrari: ~substantiv-4~
Cuvant: ~co-ops~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Today~; Parti-Intrari: ~adverb-21~
Cuvant: ~society~; Parti-Intrari: ~substantiv-77~
Cuvant: ~depends~; Parti-Intrari: ~verb-27~
Cuvant: ~citizen~; Parti-Intrari: ~substantiv-13~
Cuvant: ~informed~; Parti-Intrari: ~verb-17~
Cuvant: ~advances~; Parti-Intrari: ~substantiv-10~
Cuvant: ~Communist~; Parti-Intrari: ~substantiv-42#adjectiv-1~
Cuvant: ~destroy~; Parti-Intrari: ~verb-32~
Cuvant: ~educated~; Parti-Intrari: ~verb-12~
Cuvant: ~citizenry~; Parti-Intrari: ~substantiv-3~
Cuvant: ~Western~; Parti-Intrari: ~adjectiv-65~
Cuvant: ~lifetime~; Parti-Intrari: ~substantiv-9~
Cuvant: ~lives~; Parti-Intrari: ~substantiv-30#verb-16~
Cuvant: ~cope~; Parti-Intrari: ~verb-12~
Cuvant: ~aspects~; Parti-Intrari: ~substantiv-37~
Cuvant: ~cultural~; Parti-Intrari: ~adjectiv-24~
Cuvant: ~discriminating~; Parti-Intrari: ~adjectiv-2#adjectiv-2~
Cuvant: ~slave~; Parti-Intrari: ~substantiv-28~
Cuvant: ~scientific~; Parti-Intrari: ~adjectiv-51~
Cuvant: ~happen~; Parti-Intrari: ~verb-42~
Cuvant: ~spiritual~; Parti-Intrari: ~adjectiv-40~
Cuvant: ~restraint~; Parti-Intrari: ~substantiv-6~
Cuvant: ~absorbed~; Parti-Intrari: ~verb-10~
Cuvant: ~written~; Parti-Intrari: ~verb-85~
Cuvant: ~fundamental~; Parti-Intrari: ~adjectiv-26~
Cuvant: ~progress~; Parti-Intrari: ~substantiv-60#verb-3~
Cuvant: ~America's~; Parti-Intrari: ~substantiv-18~
Cuvant: ~falls~; Parti-Intrari: ~verb-8#substantiv-1~
Cuvant: ~short~; Parti-Intrari: ~adjectiv-98#adverb-8~
Cuvant: ~grows~; Parti-Intrari: ~verb-16~
Cuvant: ~man's~; Parti-Intrari: ~substantiv-75~
Cuvant: ~translate~; Parti-Intrari: ~verb-13~
Cuvant: ~inadequacy~; Parti-Intrari: ~substantiv-3~
Cuvant: ~critical~; Parti-Intrari: ~adjectiv-21~
Cuvant: ~vigorously~; Parti-Intrari: ~adverb-9~
Cuvant: ~correct~; Parti-Intrari: ~adjectiv-26#verb-9~
Cuvant: ~25,000,000~; Parti-Intrari: ~substantiv-1~
Cuvant: ~50,000,000~; Parti-Intrari: ~substantiv-1~
Cuvant: ~college~; Parti-Intrari: ~substantiv-76~
Cuvant: ~1,509~; Parti-Intrari: ~substantiv-1~
Cuvant: ~surveyed~; Parti-Intrari: ~verb-1~
Cuvant: ~elementary~; Parti-Intrari: ~adjectiv-6~
Cuvant: ~pupils~; Parti-Intrari: ~substantiv-10~
Cuvant: ~aspect~; Parti-Intrari: ~substantiv-20~
Cuvant: ~universities~; Parti-Intrari: ~substantiv-16~
Cuvant: ~failing~; Parti-Intrari: ~verb-6~
Cuvant: ~render~; Parti-Intrari: ~verb-3~
Cuvant: ~vitally~; Parti-Intrari: ~adjectiv-4#adverb-3~
Cuvant: ~understanding~; Parti-Intrari: ~substantiv-49#verb-16~
Cuvant: ~main~; Parti-Intrari: ~adjectiv-43#substantiv-7~
Cuvant: ~Week~; Parti-Intrari: ~substantiv-12~
Cuvant: ~April~; Parti-Intrari: ~substantiv-38~
Cuvant: ~16-22~; Parti-Intrari: ~substantiv-1~
Cuvant: ~theme~; Parti-Intrari: ~substantiv-19~
Cuvant: ~richer~; Parti-Intrari: ~adjectiv-4~
Cuvant: ~fuller~; Parti-Intrari: ~adjectiv-3~
Cuvant: ~!~; Parti-Intrari: ~punctuatie-1150~
Cuvant: ~London~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Vital~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~secrets~; Parti-Intrari: ~substantiv-16~
Cuvant: ~Britain's~; Parti-Intrari: ~substantiv-4~
Cuvant: ~atomic~; Parti-Intrari: ~adjectiv-26~
Cuvant: ~submarine~; Parti-Intrari: ~substantiv-8~
Cuvant: ~Dreadnought~; Parti-Intrari: ~substantiv-6~
Cuvant: ~implication~; Parti-Intrari: ~substantiv-3~
Cuvant: ~navy's~; Parti-Intrari: ~substantiv-4~
Cuvant: ~still-building~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~nuclear~; Parti-Intrari: ~adjectiv-80~
Cuvant: ~fleet~; Parti-Intrari: ~substantiv-7#adjectiv-1~
Cuvant: ~stolen~; Parti-Intrari: ~verb-15~
Cuvant: ~London-based~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~soviet~; Parti-Intrari: ~substantiv-1~
Cuvant: ~spy~; Parti-Intrari: ~substantiv-8#verb-1~
Cuvant: ~secret~; Parti-Intrari: ~adjectiv-27#substantiv-19~
Cuvant: ~agents~; Parti-Intrari: ~substantiv-13~
Cuvant: ~designs~; Parti-Intrari: ~substantiv-6~
Cuvant: ~supplied~; Parti-Intrari: ~verb-20~
Cuvant: ~launched~; Parti-Intrari: ~verb-10#nespecificat-1~
Cuvant: ~killer~; Parti-Intrari: ~substantiv-20~
Cuvant: ~hunter~; Parti-Intrari: ~substantiv-6~
Cuvant: ~enemy~; Parti-Intrari: ~substantiv-49~
Cuvant: ~subs~; Parti-Intrari: ~substantiv-1~
Cuvant: ~hull~; Parti-Intrari: ~substantiv-9~
Cuvant: ~patterned~; Parti-Intrari: ~verb-3~
Cuvant: ~Nautilus~; Parti-Intrari: ~substantiv-2~
Cuvant: ~derived~; Parti-Intrari: ~verb-21~
Cuvant: ~reactor~; Parti-Intrari: ~substantiv-3~
Cuvant: ~Skipjack~; Parti-Intrari: ~substantiv-4~
Cuvant: ~Bow~; Parti-Intrari: ~substantiv-1~
Cuvant: ~British~; Parti-Intrari: ~adjectiv-60#substantiv-15~
Cuvant: ~civil~; Parti-Intrari: ~adjectiv-32~
Cuvant: ~Ethel~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Gee~; Parti-Intrari: ~substantiv-2#substantiv-2~
Cuvant: ~devoted~; Parti-Intrari: ~verb-24~
Cuvant: ~friend~; Parti-Intrari: ~substantiv-90~
Cuvant: ~Houghton~; Parti-Intrari: ~substantiv-1~
Cuvant: ~divorced~; Parti-Intrari: ~verb-5~
Cuvant: ~accused~; Parti-Intrari: ~verb-14~
Cuvant: ~whisking~; Parti-Intrari: ~verb-1~
Cuvant: ~naval~; Parti-Intrari: ~adjectiv-11~
Cuvant: ~strongrooms~; Parti-Intrari: ~substantiv-1~
Cuvant: ~guard~; Parti-Intrari: ~substantiv-16#verb-5~
Cuvant: ~Lonsdale~; Parti-Intrari: ~substantiv-3~
Cuvant: ~mystery~; Parti-Intrari: ~substantiv-23~
Cuvant: ~presumed~; Parti-Intrari: ~verb-6~
Cuvant: ~Russian~; Parti-Intrari: ~adjectiv-40#substantiv-10~
Cuvant: ~Canadian~; Parti-Intrari: ~adjectiv-3#substantiv-1~
Cuvant: ~passport~; Parti-Intrari: ~substantiv-1~
Cuvant: ~roll~; Parti-Intrari: ~substantiv-8#substantiv-8~
Cuvant: ~candid~; Parti-Intrari: ~adjectiv-2~
Cuvant: ~anti-submarine~; Parti-Intrari: ~adjectiv-2~
Cuvant: ~gift~; Parti-Intrari: ~substantiv-23~
Cuvant: ~wrapping~; Parti-Intrari: ~verb-3#substantiv-2~
Cuvant: ~Flashed~; Parti-Intrari: ~verb-1~
Cuvant: ~shadowy~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~Kroger~; Parti-Intrari: ~substantiv-1~
Cuvant: ~bookseller~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Joyce~; Parti-Intrari: ~substantiv-18~
Cuvant: ~Bureau~; Parti-Intrari: ~substantiv-17~
Cuvant: ~Investigation~; Parti-Intrari: ~substantiv-6~
Cuvant: ~Krogers~; Parti-Intrari: ~substantiv-3~
Cuvant: ~Cohen~; Parti-Intrari: ~substantiv-2~
Cuvant: ~suburban~; Parti-Intrari: ~adjectiv-24~
Cuvant: ~cottage~; Parti-Intrari: ~substantiv-15~
Cuvant: ~crown~; Parti-Intrari: ~substantiv-7#verb-1~
Cuvant: ~spent~; Parti-Intrari: ~verb-26~
Cuvant: ~week-end~; Parti-Intrari: ~substantiv-4~
Cuvant: ~powerful~; Parti-Intrari: ~adjectiv-39~
Cuvant: ~transmitter~; Parti-Intrari: ~substantiv-4~
Cuvant: ~buried~; Parti-Intrari: ~verb-10~
Cuvant: ~kitchen~; Parti-Intrari: ~substantiv-66~
Cuvant: ~dots~; Parti-Intrari: ~substantiv-5~
Cuvant: ~dot~; Parti-Intrari: ~substantiv-3#verb-1~
Cuvant: ~magnification~; Parti-Intrari: ~substantiv-3~
Cuvant: ~resumed~; Parti-Intrari: ~verb-8~
Cuvant: ~drawing~; Parti-Intrari: ~verb-14#substantiv-4~
Cuvant: ~printed~; Parti-Intrari: ~verb-15~
Cuvant: ~manuscript~; Parti-Intrari: ~substantiv-6~
Cuvant: ~pleaded~; Parti-Intrari: ~verb-4~
Cuvant: ~innocent~; Parti-Intrari: ~adjectiv-16~
Cuvant: ~bail~; Parti-Intrari: ~substantiv-5~
Cuvant: ~Her~; Parti-Intrari: ~pronume-99~
Cuvant: ~Dunlop~; Parti-Intrari: ~substantiv-1~
Cuvant: ~sorely~; Parti-Intrari: ~adverb-2~
Cuvant: ~Portland~; Parti-Intrari: ~substantiv-2~
Cuvant: ~widowed~; Parti-Intrari: ~verb-3~
Cuvant: ~mother~; Parti-Intrari: ~substantiv-113~
Cuvant: ~maiden~; Parti-Intrari: ~substantiv-1~
Cuvant: ~bedridden~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~candy~; Parti-Intrari: ~substantiv-6~
Cuvant: ~shop~; Parti-Intrari: ~substantiv-30#verb-6~
Cuvant: ~Refuses~; Parti-Intrari: ~verb-1~
Cuvant: ~magistrate~; Parti-Intrari: ~substantiv-3~
Cuvant: ~K.J.P.~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Baraclough~; Parti-Intrari: ~substantiv-1~
Cuvant: ~famous~; Parti-Intrari: ~adjectiv-49~
Cuvant: ~Old~; Parti-Intrari: ~adjectiv-56~
Cuvant: ~criminal~; Parti-Intrari: ~substantiv-8#adjectiv-5~
Cuvant: ~Klaus~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Fuchs~; Parti-Intrari: ~substantiv-3~
Cuvant: ~naturalized~; Parti-Intrari: ~verb-3~
Cuvant: ~scientist~; Parti-Intrari: ~substantiv-12~
Cuvant: ~bomb~; Parti-Intrari: ~substantiv-22~
Cuvant: ~changed~; Parti-Intrari: ~verb-20~
Cuvant: ~1950s~; Parti-Intrari: ~substantiv-2~
Cuvant: ~sentenced~; Parti-Intrari: ~verb-4~
Cuvant: ~Fourteen~; Parti-Intrari: ~substantiv-2~
Cuvant: ~altered~; Parti-Intrari: ~verb-12~
Cuvant: ~1960s~; Parti-Intrari: ~substantiv-1~
Cuvant: ~behavior~; Parti-Intrari: ~substantiv-34~
Cuvant: ~communist~; Parti-Intrari: ~substantiv-2~
Cuvant: ~$29,000~; Parti-Intrari: ~substantiv-1~
Cuvant: ~currency~; Parti-Intrari: ~substantiv-3~
Cuvant: ~$20~; Parti-Intrari: ~substantiv-6~
Cuvant: ~Mervin~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Griffith-Jones~; Parti-Intrari: ~substantiv-1~
Cuvant: ~general's~; Parti-Intrari: ~substantiv-2~
Cuvant: ~asserted~; Parti-Intrari: ~verb-6~
Cuvant: ~paymaster~; Parti-Intrari: ~substantiv-1~
Cuvant: ~recipients~; Parti-Intrari: ~substantiv-4~
Cuvant: ~country's~; Parti-Intrari: ~substantiv-11~
Cuvant: ~undersea~; Parti-Intrari: ~adjectiv-2~
Cuvant: ~involved~; Parti-Intrari: ~verb-72~
Cuvant: ~hinted~; Parti-Intrari: ~verb-4~
Cuvant: ~luncheon~; Parti-Intrari: ~substantiv-11~
Cuvant: ~grimly~; Parti-Intrari: ~adverb-6~
Cuvant: ~adviser~; Parti-Intrari: ~substantiv-5~
Cuvant: ~cabinet~; Parti-Intrari: ~substantiv-7~
Cuvant: ~underwater~; Parti-Intrari: ~adjectiv-8#adverb-2~
Cuvant: ~warfare~; Parti-Intrari: ~substantiv-18~
Cuvant: ~Capt.~; Parti-Intrari: ~substantiv-3~
Cuvant: ~Symonds~; Parti-Intrari: ~substantiv-1~
Cuvant: ~drawings~; Parti-Intrari: ~substantiv-17~
Cuvant: ~reproduced~; Parti-Intrari: ~verb-5~
Cuvant: ~undeveloped~; Parti-Intrari: ~adjectiv-3~
Cuvant: ~Vic~; Parti-Intrari: ~substantiv-2~
Cuvant: ~potential~; Parti-Intrari: ~adjectiv-18#substantiv-11~
Cuvant: ~cleared~; Parti-Intrari: ~verb-1~
Cuvant: ~Just~; Parti-Intrari: ~adverb-83#adjectiv-3~
Cuvant: ~watched~; Parti-Intrari: ~verb-7~
Cuvant: ~broken~; Parti-Intrari: ~verb-43~
Cuvant: ~untold~; Parti-Intrari: ~adjectiv-2~
Cuvant: ~defending~; Parti-Intrari: ~verb-7~
Cuvant: ~lawyers~; Parti-Intrari: ~substantiv-14~
Cuvant: ~demanded~; Parti-Intrari: ~verb-20~
Cuvant: ~chances~; Parti-Intrari: ~substantiv-18~
Cuvant: ~clients~; Parti-Intrari: ~substantiv-10~
Cuvant: ~improve~; Parti-Intrari: ~verb-18~
Cuvant: ~justice~; Parti-Intrari: ~substantiv-40~
Cuvant: ~Almost~; Parti-Intrari: ~adverb-11#adjectiv-1~
Cuvant: ~reveal~; Parti-Intrari: ~verb-16~
Cuvant: ~Britain~; Parti-Intrari: ~substantiv-21~
Cuvant: ~designing~; Parti-Intrari: ~verb-4~
Cuvant: ~ban~; Parti-Intrari: ~substantiv-4#verb-1~
Cuvant: ~sharing~; Parti-Intrari: ~verb-12#substantiv-2~
Cuvant: ~military~; Parti-Intrari: ~adjectiv-110#substantiv-9~
Cuvant: ~imposed~; Parti-Intrari: ~verb-8~
Cuvant: ~blabbed~; Parti-Intrari: ~verb-1~
Cuvant: ~propelling~; Parti-Intrari: ~verb-1~
Cuvant: ~design~; Parti-Intrari: ~substantiv-50#verb-3~
Cuvant: ~generation~; Parti-Intrari: ~substantiv-23~
Cuvant: ~preceded~; Parti-Intrari: ~verb-7~
Cuvant: ~Navy's~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Much~; Parti-Intrari: ~adverb-11#adjectiv-3~
Cuvant: ~Skipjack's~; Parti-Intrari: ~substantiv-1~
Cuvant: ~arrival~; Parti-Intrari: ~substantiv-13~
Cuvant: ~selected~; Parti-Intrari: ~verb-36~
Cuvant: ~station~; Parti-Intrari: ~substantiv-62~
Cuvant: ~teardrop~; Parti-Intrari: ~substantiv-1~
Cuvant: ~submarines~; Parti-Intrari: ~substantiv-8~
Cuvant: ~potent~; Parti-Intrari: ~adjectiv-6~
Cuvant: ~Polaris~; Parti-Intrari: ~substantiv-4~
Cuvant: ~missile~; Parti-Intrari: ~substantiv-27~
Cuvant: ~atom~; Parti-Intrari: ~substantiv-31~
Cuvant: ~water~; Parti-Intrari: ~substantiv-271#verb-1~
Cuvant: ~cooled~; Parti-Intrari: ~verb-10~
Cuvant: ~decade~; Parti-Intrari: ~substantiv-18~
Cuvant: ~reactors~; Parti-Intrari: ~substantiv-2~
Cuvant: ~branch~; Parti-Intrari: ~substantiv-18#verb-2~
Cuvant: ~energy~; Parti-Intrari: ~substantiv-56~
Cuvant: ~commission~; Parti-Intrari: ~substantiv-15~
Cuvant: ~Westinghouse~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Thru~; Parti-Intrari: ~interjectie/prepozitie/conjunctie-1~
Cuvant: ~steam~; Parti-Intrari: ~substantiv-7~
Cuvant: ~turbines~; Parti-Intrari: ~substantiv-1~
Cuvant: ~reduced~; Parti-Intrari: ~verb-33~
Cuvant: ~complexity~; Parti-Intrari: ~substantiv-8~
Cuvant: ~allowing~; Parti-Intrari: ~verb-17~
Cuvant: ~single~; Parti-Intrari: ~adverb-77#substantiv-4#adjectiv-2#verb-1~
Cuvant: ~propeller~; Parti-Intrari: ~substantiv-1~
Cuvant: ~navy~; Parti-Intrari: ~substantiv-4#adjectiv-1~
Cuvant: ~conventional~; Parti-Intrari: ~adjectiv-19~
Cuvant: ~Albacore~; Parti-Intrari: ~substantiv-1~
Cuvant: ~fastest~; Parti-Intrari: ~adjectiv-6~
Cuvant: ~Reputedly~; Parti-Intrari: ~adverb-1~
Cuvant: ~outrun~; Parti-Intrari: ~verb-1~
Cuvant: ~destroyers~; Parti-Intrari: ~substantiv-2~
Cuvant: ~reputedly~; Parti-Intrari: ~adverb-2~
Cuvant: ~70,000~; Parti-Intrari: ~substantiv-3~
Cuvant: ~miles~; Parti-Intrari: ~substantiv-101~
Cuvant: ~refueling~; Parti-Intrari: ~verb-1~
Cuvant: ~hunter-killer~; Parti-Intrari: ~substantiv-5~
Cuvant: ~type~; Parti-Intrari: ~substantiv-88#verb-1~
Cuvant: ~ships~; Parti-Intrari: ~substantiv-27~
Cuvant: ~gear~; Parti-Intrari: ~substantiv-13~
Cuvant: ~torpedoes~; Parti-Intrari: ~substantiv-1~
